u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19,u20,u21,u22,u23,u24,u25,u26,u27,u28,u29,u30,u33,u34,u35,u36,u37,u38,u39,u40,u41,u42,u43,u44,u45,u46,u47,u48,u49,u50,u51,u52,u53,u54,u55,u56,u57,u58,u31,u32
0.910188044432507,0.978238883382392,1.04633163946928,1.11298999168678,1.17663856302926,1.23561765152113,1.28820325245854,1.3326319339596,1.36713020407234,1.38994819662646,1.39939778369189,1.39389555271358,1.37239164993138,1.33557298625747,1.28467611328259,1.22105918154486,1.14617549115712,1.06154726563605,0.968739020736621,0.869330246123304,0.764887516691326,0.65693655648915,0.54693513517627,0.436247925901933,0.326124545899261,0.217681912646001,0.111891788324201,0.00957399655272666,-0.0886046547176453,-0.182126146599239,-0.270612478902297,-0.353813352573438,-0.431591403352914,-0.503906063527411,-0.570797012136842,-0.632367998077696,-0.68877161952692,-0.740195444550332,-0.786849680246861,-0.82895656815536,-0.866820664744675,-0.900934064431787,-0.931759824468229,-0.959700496553149,-0.985107055885169,-1.00828646456514,-1.02950806949282,-1.0490090094978,-1.06699878206856,-1.0836630977946,-1.09916713095927,-1.11365825768178,-1.12726835847533,-1.14011574983741,-1.15230679925576,-1.1639372695382,-1.175093431409,-1.5145280401842,-1.5145280401842
-1.23312253274977,-1.19229096261815,-1.15084592927497,-1.10864919917435,-1.0655566470279,-1.02141825023261,-0.976078057301576,-0.929374134229508,-0.881138493497819,-0.831197011230564,-0.779369338850135,-0.725468816439586,-0.669361902451164,-0.611157638459216,-0.551036382708439,-0.489189261897949,-0.425818330220827,-0.361136559183474,-0.29536766735787,-0.228745802452209,-0.161515090877577,-0.0939290722136016,-0.0262500375211196,0.0412517087507059,0.108298643477221,0.174606857096185,0.239886905622372,0.303844666587982,0.366182185382844,0.426598501089125,0.484790443694648,0.54045339741342,0.593282027648051,0.642970971828688,0.689215496915554,0.731712128743459,0.770159260628181,0.804257750780724,0.833711520140812,0.858228344644051,0.877650043722377,0.892182300450761,0.902098844321621,0.907679226852346,0.909207766674482,0.906972620591237,0.901264959790698,0.892378234182846,0.880607511163333,0.866248878055696,0.849598900100861,0.830954128193799,0.810610652648288,0.788863701127876,0.766007280530773,0.742333864066353,0.718134126011343,-3.62268504477288,-3.62154168618546
-0.217925560358143,-0.217562700516087,-0.217186602337223,-0.216784666056401,-0.216344172841191,-0.215852264191579,-0.215295913227756,-0.214661888217937,-0.213936708814009,-0.21310659561347,-0.212157413855563,-0.211074612292167,-0.209847210691459,-0.208480481781917,-0.206983998544677,-0.205367519763003,-0.203641057193692,-0.20181493151394,-0.199899816900888,-0.197906774311151,-0.195847273742949,-0.193733205976385,-0.191576884486856,-0.189391038401551,-0.187188797509346,-0.184983670432342,-0.182789517117917,-0.180620516811734,-0.178491132626286,-0.176416073730549,-0.174410256060596,-0.172488762296263,-0.170666801673042,-0.168959670008864,-0.167382710128395,-0.165951272667386,-0.164680677038835,-0.163586172141207,-0.162682896184472,-0.161985826241021,-0.161503589223554,-0.161227566774593,-0.161145944636906,-0.161246663193516,-0.161517464571417,-0.16194593421581,-0.162519538025449,-0.163225655931677,-0.164051612621398,-0.164984705942735,-0.166012233387526,-0.167121516913861,-0.168299926252262,-0.169534900729363,-0.170813969542407,-0.172124770326626,-0.17345506577627,5.63929184574099,4.92110325662263
-0.0932132571346605,-0.0976688240522772,-0.10211280110978,-0.106540568768943,-0.110947499560053,-0.115328962157213,-0.119680326175389,-0.123996967723435,-0.128274275735218,-0.132507659085975,-0.136692554482924,-0.140824435098224,-0.144898869616532,-0.148911684428235,-0.152858819671074,-0.156736287007668,-0.16054018001712,-0.164266684626771,-0.167912089391144,-0.17147279540704,-0.174945325640096,-0.178326333430078,-0.181612609940351,-0.184801090322104,-0.187888858376036,-0.19087314951343,-0.193751351844163,-0.196521005250623,-0.199179798342428,-0.201725563226013,-0.204156268064005,-0.206470007440282,-0.20866499058619,-0.210739527560189,-0.212692013506069,-0.214520911142985,-0.216224731663357,-0.217802014232043,-0.219251304292308,-0.22057113419146,-0.221762356861388,-0.222832212353811,-0.223788839516079,-0.224640168711084,-0.225393939464381,-0.226057718661536,-0.226638918871458,-0.227144816425311,-0.227582568931754,-0.22795923195691,-0.228281774641042,-0.228557094063244,-0.228792028200396,-0.22899336735733,-0.229167863971601,-0.229322240718673,-0.229463196861819,5.64102403771666,4.91145782966504
-1.38115853074662,-1.33225947886359,-1.28220909027438,-1.23107654832352,-1.17893911944089,-1.12588203075229,-1.07199825951755,-1.01738823774667,-0.962159477711431,-0.906426126234564,-0.850308457488815,-0.793932315482083,-0.737414649665116,-0.680818239706026,-0.624190371275445,-0.567576723939096,-0.511021248048864,-0.454566063897479,-0.398251382311006,-0.342115445564601,-0.286194487286234,-0.230522709851865,-0.17513227766998,-0.120053324697815,-0.0653139745197631,-0.0109403713437518,0.0430432796733056,0.0966146642807808,0.149753304583618,0.202440499390347,0.254659260648833,0.306394247039881,0.357631695680334,0.408359352771564,0.458566403918759,0.508243404742174,0.557382212304978,0.605975917793703,0.654018780807225,0.70150617525833,0.748441526701088,0.794848751159103,0.8407563704578,0.886194129714823,0.931192904583538,0.97578461566748,1.02000214963396,1.06387928656691,1.10745063311443,1.15075156100521,1.19381815052787,1.23668713858884,1.27939587098586,1.32198225855618,1.36448473688002,1.40694222924044,1.44939411256141,-2.8693734088871,-2.86937327359226
-0.573142835027241,-0.548392546283404,-0.522431475912251,-0.495437707649675,-0.46762789411168,-0.439253882021496,-0.41059770656211,-0.381965447216722,-0.353680538716145,-0.326077124834715,-0.299493943348329,-0.27426907232954,-0.250689690262283,-0.228841423403617,-0.20873954615473,-0.190379204672827,-0.173738736274403,-0.158782535484969,-0.145463488127163,-0.133725014827263,-0.123502773416402,-0.114726070541745,-0.107319029612136,-0.101201557079022,-0.096290143275762,-0.0924985283313322,-0.0897382584072499,-0.0879191528321588,-0.086949698656325,-0.0867373856831289,-0.0871889920930025,-0.0882108282864118,-0.0897089444702683,-0.0915893057406788,-0.0937579369310134,-0.0961210382675568,-0.0985850718869549,-0.101056818511896,-0.103443403053417,-0.105652322776261,-0.107616610462278,-0.109339051900859,-0.110834259212651,-0.112116752085563,-0.113200968429056,-0.114101274677891,-0.114831975657613,-0.115407323935255,-0.115841528589408,-0.116148763343936,-0.11634317401907,-0.116438885262351,-0.116450006529857,-0.116390637295283,-0.116274871470743,-0.116116801028579,-0.115930518817983,5.57687156059615,4.89143891519552
-1.10125862811297,-1.09325077928463,-1.0835346641751,-1.07180916714787,-1.05774765534916,-1.04100713894035,-1.02124264029739,-0.998127738761459,-0.971381966594823,-0.940805178890298,-0.906318153858943,-0.868007488257047,-0.826113483334143,-0.780825794628242,-0.732359845665126,-0.680997079292586,-0.627077071835801,-0.570986953343787,-0.513148662470585,-0.454004714012584,-0.394003249330723,-0.333583162866434,-0.273160049273498,-0.213113603245226,-0.15377694465787,-0.0954281572721833,-0.0382841429932859,0.0175032744717747,0.0718491987601646,0.12473576186229,0.176210833131369,0.226385714025719,0.275432189610818,0.323579281025286,0.371110003901254,0.418358392492799,0.465707002611126,0.513585061192013,0.562467387600043,0.612873983446105,0.665232755076694,0.719616631348835,0.776031019433809,0.834475605134431,0.894943907240847,0.957422874042639,1.02189253143789,1.08832569155945,1.15668772993695,1.22693643793498,1.29902195558281,1.37288678799142,1.44846590641672,1.52568693276754,1.60447040408136,1.68473011131198,1.76637350480072,-2.68082237816887,-2.68082237816887
-0.81533764623393,-0.791573538461218,-0.766730596551598,-0.740896549363291,-0.714182621228189,-0.6867247538408,-0.658684294437627,-0.630248069079079,-0.601627786460779,-0.573058750801437,-0.544797898667837,-0.517121209953595,-0.490279939171816,-0.464362730274487,-0.439402119039463,-0.415415216761176,-0.392404494180342,-0.370358683166006,-0.349253748371077,-0.329053888537515,-0.30971253456592,-0.29117331840676,-0.273370993002634,-0.256232288788725,-0.239676696626436,-0.223617170560611,-0.207960746554394,-0.192609075489123,-0.177458870346787,-0.162402268742197,-0.147327112953814,-0.132117150416411,-0.116652158372693,-0.100807997109296,-0.0844565969883754,-0.0674658853815941,-0.0496996606606424,-0.031017421628278,-0.0112741622040684,0.00967979397388819,0.0319532573812277,0.0555308057670277,0.0803735263901625,0.106439933367708,0.133685699489071,0.162063441038904,0.19152255709086,0.222009123672313,0.253465842057292,0.285832039276932,0.319043717803412,0.353033650323369,0.387731514623246,0.423064062904839,0.458955319364646,0.495326799620472,0.532097745552886,5.29783817289382,4.56689964078795
-0.937264197150637,-0.933118947201815,-0.928800171049918,-0.924152899896511,-0.919018290861204,-0.913232838105265,-0.906627261724287,-0.899025056978651,-0.890240681121593,-0.880077348454697,-0.868324396322994,-0.854754175642561,-0.839157759678053,-0.821468708844637,-0.801652299770058,-0.779666573070602,-0.755463234341936,-0.728988591452637,-0.700184548210927,-0.668989673057167,-0.635340359604274,-0.599172093456501,-0.560420836616373,-0.519024536783666,-0.474924763830853,-0.428068469628968,-0.378409860196367,-0.325912360957584,-0.270550646973148,-0.212312700733457,-0.151201851066575,-0.0872387386096978,-0.0204631469696275,0.0490643649771131,0.121261094403722,0.196021150342679,0.273214786543127,0.352688151286702,0.434263477660392,0.517739778933794,0.602938223982448,0.689788624937011,0.778238552960921,0.868233949888937,0.959719666881065,1.05263999849954,1.14693920214626,1.24256199381769,1.33945401241218,1.43756224627657,1.5368354172198,1.63722431876916,1.73868210693014,1.84116454307546,1.94463018979068,2.04904056151597,2.15436023263396,-1.67550931376104,-1.67550931376104
-0.868522707338311,-0.862024278746279,-0.855333014958514,-0.848400177798058,-0.841172740261442,-0.833592979373358,-0.825597970280123,-0.817118967195728,-0.80808065437848,-0.798400247269532,-0.787986420147287,-0.77673803199677,-0.764553879780907,-0.751368881820656,-0.737124152221705,-0.721755668744573,-0.705193988514528,-0.687363944482078,-0.668184323541012,-0.647567527526236,-0.625419218709372,-0.601637951904928,-0.576114795909363,-0.548732947737444,-0.519367344014941,-0.48788427495602,-0.454141007621304,-0.417985426643355,-0.37925570234473,-0.337779998182929,-0.293376231754747,-0.245851906190987,-0.195004031669029,-0.140619159944921,-0.0824735582099755,-0.0203335521236459,0.0460439285716348,0.116910565087713,0.192525585628282,0.273154386775572,0.359071365778493,0.450567604617764,0.547940498442481,0.651489336803531,0.761512322625597,0.878303067585296,1.00214655448855,1.13331457997131,1.27206072001072,1.41861489600143,1.57317765931472,1.73591435501691,1.9069493672742,2.08636068529358,2.27417505404513,2.47036398295132,2.67484087346631,-1.14668986272863,-1.14668986272863
-1.0293038233497,-0.997362616399918,-0.964197754055703,-0.929974201946699,-0.894890894585007,-0.85918283714545,-0.823122564373078,-0.787020798701255,-0.751226152517022,-0.716123730558849,-0.682132508051577,-0.649701388115068,-0.619219981098145,-0.590736197303864,-0.564179814024336,-0.539448169307285,-0.516408952909648,-0.494903045744872,-0.474747290523671,-0.455737090663358,-0.437648748762778,-0.420241469213452,-0.403258961294795,-0.386430589005775,-0.369472021673528,-0.352085344908722,-0.333958594681853,-0.314764678171509,-0.294159643642477,-0.271780258076398,-0.247240845824051,-0.220129334540101,-0.190002446673885,-0.156379966718366,-0.118738007635208,-0.0765011964495187,-0.0290337020256965,0.0243709579984473,0.0845013627814068,0.152240618459396,0.228400615655134,0.313375646663697,0.407493997706762,0.511085192331355,0.62446631610544,0.747926887834066,0.881712514002152,1.02600777402444,1.18091900666135,1.3464578734184,1.52252672464088,1.7089068471519,1.90525059438782,2.11107817536529,2.32577951998544,2.54862118904368,2.77875782683441,-1.73421701018943,-1.73421701018943
-1.50030213758396,-1.44919009079328,-1.38982379662062,-1.3214980048429,-1.24369126674247,-1.15617042427049,-1.05911119895861,-0.953227831563778,-0.839900095495312,-0.721281135257567,-0.600365359549701,-0.480993260837431,-0.367338398882421,-0.262135688834695,-0.167373072113262,-0.0845934529234621,-0.0148505643550556,0.041302395169001,0.0837946739436546,0.112995762139363,0.129655532880077,0.134833499959132,0.129823603004353,0.116080094716828,0.0951489865639902,0.0686082821475314,0.0380190308366632,0.00488816955814787,-0.0293567476848657,-0.0633814730059527,-0.095948586908977,-0.125911750869011,-0.152201809439207,-0.173805680337506,-0.189738646914066,-0.199010217219906,-0.200583141517563,-0.193324471564725,-0.175946663502179,-0.146936223727149,-0.104918980137096,-0.0494499885404348,0.0199431185208924,0.103950763728721,0.203470083452944,0.319595797168658,0.453611579385367,0.606980200673834,0.78133059995405,0.978439890008556,1.20020811185623,1.44862338194925,1.72571497635886,2.03349194633159,2.37386516059398,2.74855134056627,3.15895881734812,-1.79976281891122,-1.79976281891122
-0.700275530638726,-0.690630541682215,-0.68079483173039,-0.670583011783688,-0.659809226889191,-0.648287117270748,-0.63582976244666,-0.622249610140063,-0.607358392092352,-0.590967029254133,-0.572885529235553,-0.552922879329065,-0.530930653652439,-0.506938520529144,-0.481021882307667,-0.453256338226781,-0.423717785503659,-0.392482507449989,-0.359627248312654,-0.325229274838948,-0.289366424822872,-0.252117143114804,-0.213560505769472,-0.173776233165101,-0.132844693049611,-0.0908468945583194,-0.0478644743030827,-0.00397967565756257,0.0407246776398954,0.0861652124720582,0.132258040872259,0.178918797118178,0.226062676489505,0.273604474877249,0.321458628526554,0.36953925329159,0.417760182877554,0.466035005638643,0.514277099590202,0.562399697430119,0.610338929339798,0.658094505400668,0.705677163461396,0.753097799429168,0.800367455794957,0.847497311029804,0.894498669784709,0.941382953831783,0.988161693689087,1.03484652087598,1.08144916074992,1.12798142587937,1.17445520991132,1.22088248189466,1.26727528102428,1.31364571177309,1.36000593938206,-4.02936670975772,-4.02934153256325
2.2337930346006,2.09325466955873,1.95417692132197,1.81705416415534,1.6823677029531,1.55058326174582,1.42214851935154,1.29749079866421,1.1770150241932,1.06110206412997,0.950107567615776,0.844361394950643,0.744088985199913,0.649176242068219,0.559423867298714,0.474632796911356,0.394605198378942,0.319145377897209,0.248060587261084,0.181161724282161,0.118263924626,0.0591870462823682,0.0037560505704758,-0.0481987143650194,-0.0968413201492851,-0.142330146509069,-0.184817842496937,-0.224451351640475,-0.261371992211988,-0.295715584190605,-0.327612615014361,-0.357188436840409,-0.384563488702851,-0.409853537644711,-0.433169933577511,-0.454619873269255,-0.4743066694672,-0.492330021717364,-0.508786285944682,-0.523768740376481,-0.53736789667314,-0.549671841222799,-0.560766360236815,-0.570735149253775,-0.579660035677962,-0.5876211892029,-0.594697319462851,-0.600965860381238,-0.606503140789155,-0.61138454097275,-0.615684634878386,-0.61947731776156,-0.622835919111871,-0.625833300723753,-0.62854193981262,-0.631033997099873,-0.633381369808841,-3.01944694377582,-3.01942161305299
-1.50444345388264,-1.48398880663057,-1.46106781233645,-1.4354420342957,-1.40686576536952,-1.37509018207232,-1.33986874432586,-1.30096398002251,-1.25815575424545,-1.21125105699638,-1.16009524491861,-1.10458453835493,-1.04466493139776,-0.980289694159558,-0.911454398079334,-0.838217362744434,-0.760706684954919,-0.679125717891847,-0.593756433565765,-0.504960181602311,-0.413175513575977,-0.318912965315515,-0.222746954456545,-0.125305218518078,-0.0272564462622764,0.0707030961552176,0.167863095657265,0.263512087486608,0.356949065964149,0.447493358198122,0.534492522491467,0.61732823271447,0.695420272036852,0.768228873312378,0.835255708700876,0.896043854699872,0.950177051231026,0.997278546044839,1.03700977841123,1.06906930437674,1.09332711145965,1.11006496881633,1.11966585006975,1.12254366504869,1.11913733514306,1.10990569212703,1.09532303066259,1.07587517170589,1.05205592062348,1.0243638292062,0.99329919465848,0.95936125095943,0.923045528681294,0.884841378276578,0.845229668754579,0.804680688201339,0.763652284330173,-1.67040377011521,-1.67040377011521
